loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,term_months,emp_length_years,log_annual_inc,log_loan_amnt,loan_to_income_ratio,installment_to_monthly_income,annual_income_to_installment,fico_avg,credit_history_years,inquiries_per_open_account,delinq_per_open_account,pub_rec_per_open_account,has_bankruptcy,is_mortgage
7000.0,7000.0,7000.0, 36 months,11.99,232.47,C,C1,8 years,RENT,51000.0,Not Verified,Dec-2015,credit_card,SC,3.39,0.0,660.0,664.0,1.0,,40.0,22.0,3.0,4614.0,65.0,38.0,w,659.0,655.0,0.0,,0.0,859.0,49569.0,1.0,17.0,2.0,2.0,1.0,44955.0,103.0,1.0,4.0,1960.0,97.0,7100.0,0.0,0.0,1.0,6.0,2253.0,2486.0,65.0,0.0,0.0,130.0,141.0,7.0,1.0,1.0,7.0,,0.0,,0.0,3.0,3.0,5.0,5.0,30.0,5.0,6.0,3.0,22.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,2.0,50896.0,49569.0,7100.0,43796.0,Cash,36,8.0,10.839600519357369,8.853808274977197,0.13725221074096586,0.05468595624558927,218.4434831027541,662.0,11.75085557837098,0.043478260869565216,0.0,0.13043478260869565,0,0
35000.0,35000.0,34950.0, 60 months,18.49,898.13,D,D5,10+ years,MORTGAGE,95000.0,Source Verified,Dec-2015,debt_consolidation,TX,33.8,0.0,670.0,674.0,0.0,,,12.0,0.0,51514.0,81.5,40.0,w,579.0,575.0,0.0,,0.0,0.0,105972.0,0.0,3.0,0.0,3.0,16.0,54458.0,73.0,4.0,6.0,10898.0,77.0,63200.0,0.0,0.0,2.0,9.0,8831.0,8304.0,83.8,0.0,0.0,141.0,259.0,8.0,8.0,1.0,8.0,,8.0,,0.0,6.0,8.0,6.0,11.0,16.0,8.0,22.0,8.0,12.0,0.0,0.0,0.0,4.0,100.0,83.3,0.0,0.0,137984.0,105972.0,51200.0,74784.0,Cash,60,10.0,11.461642696843066,10.463131911491967,0.3684171745560573,0.113433671536227,105.65769132383527,672.0,21.585215605749486,0.0,0.0,0.0,0,1
10000.0,10000.0,10000.0, 36 months,11.99,332.1,C,C1,10+ years,MORTGAGE,110000.0,Source Verified,Dec-2015,debt_consolidation,NJ,20.33,4.0,680.0,684.0,0.0,22.0,,9.0,0.0,8046.0,80.5,25.0,w,684.0,680.0,0.0,22.0,0.0,78.0,491705.0,3.0,3.0,0.0,0.0,30.0,11184.0,24.0,1.0,1.0,5803.0,40.0,10000.0,0.0,0.0,1.0,3.0,54634.0,1166.0,85.8,0.0,0.0,152.0,438.0,3.0,3.0,3.0,3.0,38.0,7.0,38.0,2.0,2.0,3.0,2.0,7.0,8.0,3.0,11.0,3.0,9.0,0.0,0.0,1.0,3.0,62.0,100.0,0.0,0.0,552088.0,25205.0,8200.0,46613.0,Cash,36,10.0,11.608244735642321,9.210440366976515,0.09090826447032299,0.0362251390757372,330.23116181326924,682.0,36.50102669404517,0.0,0.39777777777777984,0.0,0,1
10000.0,10000.0,10000.0, 60 months,17.57,251.61,D,D4,3 years,MORTGAGE,35000.0,Source Verified,Dec-2015,debt_consolidation,AR,22.94,0.0,675.0,679.0,1.0,,,10.0,0.0,12807.0,66.7,21.0,w,499.0,0.0,0.0,,0.0,0.0,94308.0,1.0,1.0,0.0,1.0,20.0,16430.0,81.0,2.0,7.0,8197.0,74.0,19200.0,3.0,0.0,1.0,8.0,9431.0,5104.0,66.2,0.0,0.0,109.0,32.0,3.0,3.0,1.0,16.0,,3.0,,0.0,3.0,5.0,5.0,5.0,12.0,8.0,8.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,110028.0,29237.0,15100.0,20362.0,Cash,60,3.0,10.463131911491967,9.210440366976515,0.2857061226822091,0.08623671883925513,138.55350144491507,677.0,9.08145106091718,0.09090909090909091,0.0,0.0,0,1
35000.0,35000.0,35000.0, 36 months,13.67,1187.1200000000001,C,C4,10+ years,MORTGAGE,145000.0,Source Verified,Dec-2015,debt_consolidation,PA,21.25,1.0,660.0,664.0,2.0,10.0,80.0,17.0,1.0,17752.0,54.8,47.0,w,679.0,675.0,0.0,78.0,0.0,0.0,348172.0,1.0,6.0,2.0,4.0,7.0,100112.0,78.0,1.0,3.0,2911.0,71.0,32400.0,3.0,7.0,11.0,8.0,20481.0,325.0,93.7,0.0,0.0,148.0,200.0,4.0,4.0,6.0,20.0,10.0,4.0,10.0,1.0,3.0,9.0,3.0,10.0,19.0,10.0,21.0,9.0,17.0,0.0,0.0,0.0,4.0,95.3,100.0,1.0,0.0,390142.0,117864.0,5200.0,125317.0,Cash,36,10.0,11.884495917930654,10.463131911491967,0.24137764567140915,0.09852591509668164,121.68308689011599,662.0,16.66803559206023,0.1111111111111111,0.05555555555555555,0.05555555555555555,1,1
15000.0,15000.0,15000.0, 36 months,6.49,459.67,A,A2,10+ years,MORTGAGE,100000.0,Verified,Dec-2015,debt_consolidation,OH,23.72,1.0,680.0,684.0,1.0,6.0,,28.0,0.0,56564.0,43.0,63.0,w,684.0,680.0,0.0,,0.0,0.0,306378.0,2.0,1.0,1.0,1.0,11.0,40190.0,89.0,2.0,3.0,12674.0,43.0,130160.0,0.0,2.0,4.0,6.0,10942.0,7426.0,47.0,0.0,0.0,140.0,294.0,3.0,3.0,8.0,16.0,6.0,3.0,6.0,0.0,11.0,17.0,15.0,24.0,12.0,21.0,42.0,13.0,28.0,,0.0,0.0,4.0,99.0,37.5,0.0,0.0,424290.0,96754.0,113000.00000000009,45195.0,Cash,36,10.0,11.51293546492023,9.61587214452889,0.14999850001499984,0.055153781546214455,217.07512970239,682.0,24.501026694045173,0.034482758620689655,0.034482758620689655,0.0,0,1
15000.0,15000.0,15000.0, 36 months,11.48,494.5,B,B5,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2015,debt_consolidation,TX,23.73,0.0,690.0,694.0,1.0,26.0,,9.0,0.0,9036.0,57.9,20.0,w,689.0,685.0,0.0,,0.0,2175.0,132618.0,1.0,2.0,0.0,1.0,16.0,11571.0,35.0,2.0,2.0,4311.0,43.0,15600.0,2.0,0.0,2.0,3.0,14735.0,1019.0,84.6,0.0,0.0,162.0,56.0,4.0,4.0,8.0,4.0,26.0,4.0,26.0,0.0,3.0,5.0,3.0,6.0,3.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,2.0,95.0,66.7,0.0,0.0,196111.0,20607.0,6600.0,32882.0,Cash,36,10.0,11.082157933374816,9.61587214452889,0.23076568052799187,0.09127545683873746,131.18062563067608,692.0,18.584531143052704,0.1,0.0,0.0,0,1
20000.0,20000.0,20000.0, 36 months,17.97,722.75,D,D4,7 years,MORTGAGE,180000.0,Not Verified,Dec-2015,debt_consolidation,TX,25.1,0.0,660.0,664.0,0.0,,,13.0,0.0,59126.0,92.1,30.0,w,744.0,740.0,0.0,,0.0,418.0,277227.0,2.0,3.0,1.0,1.0,12.0,72335.0,88.0,2.0,3.0,24792.119999999974,91.0,64200.0,0.0,0.0,0.0,4.0,23102.0,529.0,99.0,0.0,0.0,147.0,320.0,3.0,3.0,2.0,3.0,,,,0.0,5.0,7.0,5.0,10.0,9.0,9.0,19.0,7.0,13.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,349868.0,131461.0,53700.0,117668.0,Cash,36,7.0,12.100717685412471,9.903537551286169,0.11111049383058982,0.04818012132524498,248.70466321243524,662.0,26.666666666666668,0.0,0.0,0.0,0,1
15000.0,15000.0,15000.0, 36 months,11.99,498.15,C,C1,10+ years,RENT,58000.0,Source Verified,Dec-2015,debt_consolidation,WV,28.31,0.0,670.0,674.0,0.0,,55.0,10.0,1.0,1484.0,59.4,35.0,f,674.0,670.0,0.0,,0.0,0.0,45068.0,2.0,6.0,3.0,4.0,4.0,43584.0,86.0,0.0,1.0,874.0,83.0,2700.0,0.0,1.0,0.0,5.0,5008.0,950.0,52.5,0.0,0.0,155.0,213.0,15.0,4.0,4.0,15.0,,15.0,,0.0,2.0,3.0,2.0,4.0,22.0,4.0,9.0,3.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,64562.0,45068.0,2000.0,62062.0,Cash,36,10.0,10.968215530759235,9.61587214452889,0.2586162307546422,0.1030441977521892,116.19753581087849,672.0,17.752224503764545,0.0,0.0,0.09090909090909091,1,0
28500.0,28500.0,28500.0, 36 months,17.97,1029.92,D,D4,< 1 year,MORTGAGE,75000.0,Source Verified,Dec-2015,debt_consolidation,KS,27.11,0.0,705.0,709.0,0.0,,,17.0,0.0,77840.0,73.8,40.0,w,644.0,640.0,0.0,,0.0,0.0,221302.0,0.0,2.0,1.0,1.0,7.0,42006.0,24.0,1.0,3.0,13504.0,58.0,124400.0,1.0,0.0,2.0,4.0,13831.0,6289.0,88.3,0.0,0.0,149.0,172.0,12.0,7.0,2.0,18.0,,0.0,,0.0,6.0,9.0,8.0,16.0,9.0,14.0,28.0,9.0,17.0,0.0,0.0,0.0,2.0,100.0,62.5,0.0,0.0,324816.0,119846.0,53600.0,66056.0,Cash,36,0.0,11.225256725762893,10.25769445336048,0.37999493340088797,0.16476083826587748,72.75055290420207,707.0,14.33264887063655,0.0,0.0,0.0,0,1
24000.0,24000.0,24000.0, 36 months,9.8,772.17,B,B3,5 years,MORTGAGE,90000.0,Source Verified,Dec-2015,debt_consolidation,GA,20.97,0.0,660.0,664.0,0.0,,75.0,8.0,1.0,12844.0,69.4,23.0,w,679.0,675.0,0.0,,0.0,0.0,50198.0,0.0,3.0,0.0,2.0,14.0,37354.0,59.0,0.0,1.0,1602.0,62.0,18500.0,1.0,9.0,0.0,3.0,6275.0,2954.0,54.6,0.0,0.0,132.0,423.0,14.0,14.0,3.0,44.0,,22.0,,0.0,2.0,3.0,3.0,3.0,7.0,5.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,81457.0,50198.0,6500.0,62957.0,Cash,36,5.0,11.407576060361786,10.085850775128717,0.2666637037366251,0.1029422743634182,116.40389565037444,662.0,35.24709103353867,0.0,0.0,0.1111111111111111,1,1
6000.0,6000.0,6000.0, 36 months,5.32,180.69,A,A1,7 years,MORTGAGE,35830.0,Not Verified,Dec-2015,credit_card,NV,10.69,0.0,715.0,719.0,0.0,38.0,,10.0,0.0,3176.0,15.3,20.0,f,669.0,665.0,0.0,,0.0,0.0,13532.0,2.0,1.0,2.0,5.0,3.0,10356.0,97.0,3.0,5.0,2590.0,43.0,20700.0,3.0,1.0,4.0,10.0,1353.0,8989.0,24.5,0.0,0.0,58.0,76.0,5.0,3.0,2.0,12.0,,6.0,,0.0,3.0,4.0,5.0,7.0,6.0,9.0,12.0,4.0,10.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,31379.0,13532.0,11900.0,10679.0,Cash,36,7.0,10.486568719482518,8.699681400989512,0.16745276436605175,0.060495508063166115,197.20402884033243,717.0,7.1649555099247095,0.0,0.0,0.0,0,1
34000.0,34000.0,34000.0, 36 months,9.17,1083.89,B,B2,< 1 year,RENT,85000.0,Source Verified,Dec-2015,debt_consolidation,PA,19.67,2.0,685.0,689.0,0.0,3.0,,12.0,0.0,11591.0,35.1,26.0,w,764.0,760.0,0.0,,0.0,0.0,38243.0,0.0,3.0,0.0,1.0,17.0,26652.0,54.0,0.0,0.0,7267.0,46.0,33000.0,0.0,2.0,0.0,1.0,3824.0,20784.0,35.5,0.0,0.0,137.0,215.0,33.0,17.0,3.0,33.0,,,3.0,0.0,2.0,3.0,6.0,11.0,5.0,9.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,88.5,16.7,0.0,0.0,82723.0,38243.0,32200.0,49723.0,Cash,36,0.0,11.350418300109132,10.434145214930487,0.3999952941730097,0.15299816496494614,78.34895703711896,687.0,17.913757700205338,0.0,0.15384615384615385,0.0,0,0
12000.0,12000.0,12000.0, 36 months,12.88,403.64,C,C2,10+ years,MORTGAGE,72000.0,Not Verified,Dec-2015,debt_consolidation,CA,18.92,0.0,765.0,769.0,2.0,,,10.0,0.0,8249.0,27.5,27.0,w,644.0,640.0,0.0,,0.0,0.0,220197.0,1.0,2.0,2.0,4.0,2.0,23659.0,79.0,0.0,1.0,7847.0,53.0,30000.0,0.0,2.0,2.0,5.0,22020.0,11153.0,41.3,0.0,0.0,137.0,186.0,15.0,2.0,3.0,15.0,,3.0,,0.0,1.0,3.0,3.0,6.0,7.0,7.0,17.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,290667.0,31908.0,19000.0,30000.0,Cash,36,10.0,11.184435286790631,9.392745258631441,0.1666643518840016,0.06726212297950342,177.93594306049823,767.0,15.498973305954825,0.18181818181818182,0.0,0.0,0,1
12000.0,12000.0,12000.0, 60 months,12.59,270.53,C,C2,9 years,MORTGAGE,60000.0,Not Verified,Dec-2015,credit_card,FL,12.74,0.0,715.0,719.0,1.0,,,13.0,0.0,9105.0,37.0,15.0,w,774.0,770.0,0.0,,0.0,0.0,104798.0,1.0,1.0,0.0,0.0,34.0,1763.0,36.0,4.0,6.0,2060.0,47.0,24600.0,0.0,0.0,1.0,7.0,8061.0,4046.0,56.5,0.0,0.0,34.0,91.0,5.0,5.0,1.0,10.0,,0.0,,0.0,4.0,6.0,6.0,7.0,1.0,10.0,12.0,6.0,13.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,125619.0,16770.0,9300.0,4867.0,Cash,60,9.0,11.002116507732017,9.392745258631441,0.1999966667222213,0.054095180963807235,220.97005855706553,717.0,7.58384668035592,0.07142857142857142,0.0,0.0,0,1
15000.0,15000.0,15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,154000.0,Not Verified,Dec-2015,debt_consolidation,NJ,35.77,1.0,730.0,734.0,3.0,22.0,,20.0,0.0,19565.0,47.0,58.0,w,599.0,595.0,0.0,,0.0,0.0,625574.0,2.0,9.0,1.0,4.0,12.0,209632.07999999914,61.0,2.0,3.0,7846.0,58.0,41600.0,1.0,0.0,3.0,7.0,31279.0,12002.0,44.2,0.0,0.0,155.0,250.0,1.0,1.0,5.0,5.0,39.0,1.0,36.0,0.0,6.0,8.0,6.0,15.0,28.0,10.0,24.0,8.0,20.0,0.0,0.0,0.0,3.0,79.3,0.0,0.0,0.0,724714.0,246006.60000000027,21500.0,211220.00000000015,Cash,36,10.0,11.944714374881176,9.61587214452889,0.0974019649223057,0.03931252110225177,304.61873207397883,732.0,20.829568788501028,0.14285714285714285,0.047619047619047616,0.0,0,1
24000.0,24000.0,24000.0, 36 months,13.18,810.74,C,C3,8 years,RENT,203000.0,Source Verified,Dec-2015,debt_consolidation,CT,11.88,1.0,675.0,679.0,3.0,18.0,,20.0,0.0,32971.0,73.6,33.0,w,694.0,690.0,0.0,18.0,0.0,0.0,166520.0,3.0,7.0,3.0,4.0,3.0,133549.0,85.0,1.0,1.0,5141.0,82.0,44800.0,3.0,0.0,7.0,5.0,8326.0,6186.0,73.0,0.0,0.0,100.0,211.0,4.0,3.0,0.0,4.0,,1.0,18.0,0.0,6.0,9.0,7.0,12.0,13.0,13.0,20.0,9.0,20.0,0.0,0.0,1.0,4.0,97.0,71.4,0.0,0.0,194003.0,166520.0,22900.0,149203.0,Cash,36,8.0,12.220966184120165,10.085850775128717,0.11822601859104143,0.047922684373337535,250.0800749008303,677.0,17.585215605749486,0.14285714285714285,0.047619047619047616,0.0,0,0
5000.0,5000.0,5000.0, 36 months,11.22,164.22,B,B5,5 years,MORTGAGE,265000.0,Source Verified,Dec-2015,credit_card,NY,14.27,0.0,735.0,739.0,0.0,,,15.0,0.0,97929.00000000016,92.0,46.0,w,774.0,770.0,0.0,,0.0,0.0,678500.8,2.0,4.0,0.0,0.0,59.0,100316.0,83.0,3.0,3.0,23081.0,87.0,173500.0000000001,0.0,0.0,0.0,3.0,67491.0,44360.0,95.9,0.0,0.0,127.0,200.0,3.0,3.0,3.0,3.0,,,,0.0,5.0,6.0,6.0,8.0,22.0,8.0,20.0,6.0,15.0,0.0,0.0,0.0,3.0,100.0,83.3,0.0,0.0,758816.2000000004,246006.60000000027,104600.0,122497.0,Cash,36,5.0,12.487488878546145,8.517393171418904,0.02325527313318295,0.009162861476728882,1289.06539070659,737.0,16.66803559206023,0.0,0.0,0.0,0,1
15000.0,15000.0,15000.0, 60 months,16.59,369.49,D,D2,1 year,MORTGAGE,55000.0,Not Verified,Dec-2015,debt_consolidation,CT,10.17,0.0,660.0,664.0,1.0,29.0,,13.0,0.0,9419.0,54.4,22.0,w,549.0,545.0,0.0,44.0,0.0,0.0,22026.0,1.0,2.0,0.0,0.0,53.0,12607.0,118.0,1.0,2.0,1505.0,81.0,17300.0,0.0,0.0,1.0,2.0,1694.0,457.0,89.4,0.0,0.0,159.0,117.0,2.0,2.0,0.0,24.0,,4.0,,1.0,4.0,10.0,4.0,4.0,8.0,11.0,14.0,11.0,13.0,0.0,0.0,0.0,1.0,90.9,75.0,0.0,0.0,27275.0,22026.0,4300.0,9975.0,Cash,60,1.0,10.915106645867501,9.61587214452889,0.2727223141397429,0.08059841489129645,148.4520499878539,662.0,13.248459958932239,0.07142857142857142,0.0,0.0,0,1
10000.0,10000.0,10000.0, 36 months,11.99,332.1,C,C1,1 year,RENT,40000.0,Not Verified,Dec-2015,credit_card,IL,32.34,0.0,665.0,669.0,0.0,25.0,,19.0,0.0,13594.0,57.8,28.0,w,759.0,755.0,0.0,,0.0,0.0,31265.0,1.0,5.0,0.0,1.0,17.0,17671.0,60.0,3.0,3.0,6101.0,59.0,23500.0,0.0,0.0,1.0,4.0,1839.0,7153.0,59.4,0.0,0.0,80.0,90.0,2.0,2.0,0.0,8.0,25.0,8.0,25.0,0.0,5.0,7.0,7.0,8.0,11.0,14.0,17.0,7.0,19.0,0.0,0.0,0.0,3.0,89.3,57.1,0.0,0.0,52966.0,31265.0,17600.0,29466.0,Cash,36,1.0,10.596659732783579,9.210440366976515,0.2499937501562461,0.0996001199640108,120.08405884118882,667.0,7.498973305954825,0.0,0.0,0.0,0,0
35000.0,35000.0,35000.0, 60 months,12.88,794.21,C,C2,10+ years,MORTGAGE,108000.0,Verified,Dec-2015,debt_consolidation,AK,22.14,0.0,720.0,724.0,0.0,,,8.0,0.0,22137.0,87.5,25.0,w,594.0,590.0,0.0,,0.0,0.0,360540.0,0.0,4.0,0.0,2.0,14.0,43381.0,63.0,0.0,0.0,0.0,74.0,25300.0,4.0,13.0,2.0,2.0,45068.0,,,0.0,0.0,144.0,280.0,91.0,14.0,4.0,,,2.0,,0.0,0.0,3.0,0.0,2.0,8.0,3.0,13.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,409522.0,65518.0,0.0,71922.0,Cash,60,10.0,11.58989576532275,10.463131911491967,0.3240710734159869,0.08823575158315743,135.81318142377484,722.0,23.33196440793977,0.0,0.0,0.0,0,1
20000.0,20000.0,20000.0, 36 months,10.78,652.7,B,B4,7 years,RENT,50000.0,Verified,Dec-2015,debt_consolidation,NY,11.28,0.0,680.0,684.0,1.0,,,7.0,0.0,13119.0,69.8,18.0,w,589.0,585.0,0.0,,0.0,0.0,13119.0,1.0,0.0,0.0,0.0,26.0,0.0,,1.0,1.0,6963.0,70.0,18800.0,0.0,0.0,1.0,1.0,1874.0,3288.0,75.3,0.0,0.0,60.0,108.0,5.0,5.0,0.0,25.0,,1.0,,0.0,4.0,5.0,4.0,5.0,2.0,7.0,16.0,7.0,7.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,18800.0,13119.0,13300.0,0.0,Cash,36,7.0,10.819798284210286,9.903537551286169,0.3999920001599968,0.15661041350075983,76.48768548263729,682.0,8.999315537303216,0.125,0.0,0.0,0,0
28000.0,28000.0,28000.0, 36 months,11.99,929.87,C,C1,,MORTGAGE,75000.0,Source Verified,Dec-2015,debt_consolidation,KS,11.36,4.0,660.0,664.0,0.0,11.0,,14.0,0.0,8037.0,64.0,32.0,w,664.0,660.0,0.0,11.0,0.0,0.0,53333.0,1.0,2.0,1.0,2.0,2.0,9519.0,86.0,0.0,0.0,1806.0,75.0,12800.0,2.0,5.0,1.0,2.0,3810.0,1801.0,73.3,0.0,0.0,154.0,207.0,26.0,2.0,1.0,38.0,11.0,2.0,11.0,0.0,5.0,9.0,6.0,7.0,12.0,11.0,19.0,9.0,14.0,0.0,0.0,1.0,1.0,88.9,33.3,0.0,0.0,59605.0,17556.0,6000.0,11036.0,Cash,36,,11.225256725762893,10.239995502805314,0.37332835562192507,0.14875539913613822,80.56978955170969,662.0,17.248459958932237,0.0,0.26666666666666666,0.0,0,1
5500.0,5500.0,5500.0, 36 months,15.77,192.74,D,D1,2 years,MORTGAGE,101000.0,Verified,Dec-2015,vacation,CA,25.55,0.0,675.0,679.0,2.0,,,14.0,0.0,27478.0,88.0,21.0,w,689.0,685.0,0.0,,0.0,0.0,626910.0,1.0,2.0,1.0,1.0,10.0,120507.0,94.0,1.0,3.0,10317.0,88.0,31050.0,2.0,0.0,6.0,5.0,44779.0,3172.0,92.0,0.0,0.0,98.0,67.0,6.0,6.0,1.0,6.0,,0.0,,0.0,9.0,11.0,10.0,10.0,8.0,11.0,12.0,11.0,14.0,,0.0,0.0,3.0,100.0,66.7,0.0,0.0,645248.0,148778.0,28550.0,128164.0,Cash,36,2.0,11.522885696764481,8.612685172875457,0.054454906387065474,0.022897081534867147,521.3172292763497,677.0,8.167008898015059,0.13333333333333333,0.0,0.0,0,1
3000.0,3000.0,3000.0, 36 months,12.88,100.91,C,C2,10+ years,MORTGAGE,59000.0,Verified,Dec-2015,vacation,NC,20.71,0.0,700.0,704.0,0.0,,,20.0,0.0,17107.0,57.8,50.0,w,689.0,685.0,0.0,,0.0,0.0,129712.0,1.0,1.0,1.0,1.0,8.0,17439.0,90.0,1.0,4.0,1905.0,69.0,29600.0,2.0,0.0,1.0,5.0,6827.0,3532.0,75.6,0.0,0.0,107.0,168.0,1.0,1.0,1.0,14.0,,8.0,,0.0,8.0,12.0,9.0,19.0,12.0,17.0,36.0,13.0,20.0,0.0,0.0,0.0,2.0,100.0,87.5,0.0,0.0,150790.0,36108.0,14500.0,19487.0,Cash,36,10.0,10.985309671896763,8.006700845440367,0.050846595820409825,0.02051989425879482,578.9422039054067,702.0,13.998631074606434,0.0,0.0,0.0,0,1
6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B2,3 years,RENT,55000.0,Source Verified,Dec-2015,credit_card,MN,16.02,1.0,660.0,664.0,0.0,23.0,69.0,7.0,1.0,7528.0,76.0,26.0,f,554.0,550.0,0.0,,0.0,0.0,33456.0,0.0,2.0,0.0,0.0,25.0,25928.0,72.0,0.0,1.0,3156.0,73.0,9900.0,0.0,2.0,1.0,1.0,4779.0,2372.0,76.0,0.0,0.0,149.0,202.0,20.0,20.0,0.0,20.0,32.0,12.0,32.0,0.0,4.0,4.0,5.0,13.0,8.0,5.0,18.0,4.0,7.0,0.0,0.0,0.0,0.0,89.5,40.0,1.0,0.0,45791.0,33456.0,9900.0,35891.0,Cash,36,3.0,10.915106645867501,8.699681400989512,0.10908892565589716,0.04172471460772195,286.0411899313501,662.0,16.829568788501028,0.0,0.125,0.125,1,0
12000.0,12000.0,12000.0, 36 months,10.78,391.62,B,B4,8 years,OWN,110000.0,Not Verified,Dec-2015,major_purchase,MD,4.13,4.0,675.0,679.0,1.0,6.0,,9.0,0.0,1519.0,13.6,27.0,w,684.0,680.0,1.0,8.0,0.0,50.0,203948.0,2.0,1.0,0.0,0.0,65.0,3005.0,16.0,2.0,4.0,1427.0,15.0,11200.0,0.0,1.0,1.0,4.0,22661.0,6373.0,18.3,1.0,0.0,151.0,181.0,1.0,1.0,3.0,15.0,6.0,1.0,6.0,1.0,1.0,2.0,3.0,9.0,6.0,7.0,17.0,2.0,9.0,0.0,0.0,2.0,2.0,81.5,0.0,0.0,0.0,248782.0,4524.0,7800.0,18657.0,Cash,36,8.0,11.608244735642321,9.392745258631441,0.1090899173643876,0.04271752172490274,280.16912026896233,677.0,15.080082135523615,0.1,0.39777777777777984,0.0,0,0
9600.0,9600.0,9600.0, 36 months,11.22,315.3,B,B5,1 year,RENT,45000.0,Source Verified,Dec-2015,debt_consolidation,GA,11.2,0.0,715.0,719.0,1.0,,,5.0,0.0,12879.0,37.7,12.0,w,724.0,720.0,0.0,,0.0,0.0,12879.0,1.0,0.0,0.0,0.0,70.0,0.0,,1.0,3.0,4885.0,38.0,34200.0,0.0,2.0,1.0,3.0,2576.0,15364.0,39.7,0.0,0.0,118.0,89.0,5.0,5.0,0.0,5.0,,5.0,,0.0,3.0,5.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,34200.0,12879.0,25500.0,0.0,Cash,36,1.0,10.714439990727769,9.169622538697624,0.21332859269794005,0.08405758464409491,142.2699968384445,717.0,9.828884325804244,0.16666666666666666,0.0,0.0,0,0
24000.0,24000.0,24000.0, 60 months,13.18,548.29,C,C3,,MORTGAGE,68000.0,Not Verified,Dec-2015,major_purchase,NH,10.74,0.0,735.0,739.0,3.0,57.0,,9.0,0.0,18286.0,29.6,17.0,f,709.0,705.0,0.0,,0.0,0.0,132640.0,3.0,1.0,0.0,1.0,14.0,4872.0,74.0,3.0,4.0,3077.0,34.0,61800.0,0.0,3.0,3.0,5.0,14738.0,21111.0,18.8,0.0,0.0,33.0,469.8000000000002,1.0,1.0,3.0,3.0,57.0,0.0,57.0,0.0,2.0,5.0,2.0,7.0,2.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,3.0,81.2,0.0,0.0,0.0,223900.0,23158.0,26000.0,6600.0,Cash,60,,11.127277689932466,10.085850775128717,0.35293598623549655,0.09673998706110686,123.79617324182126,737.0,39.9830253251198,0.3,0.0,0.0,0,1
